,instance,hate_count,url_count,mentions_count,hashtag_count,hate_avg,url_avg,mentions_avg,hashtag_avg,users,posts,nsfw,media_removal,fed_time_rem,reject,quaran_inst,accept,avatar,banner,followers_only,report,reject_deletes,hate_perc,url_perc,mentions_perc,hash_perc,followers_count,following_count,reblogs_count,replies_count,active_halfyear,active_month,hash_ftr,hash_rej,hash_sen,blocked,users_tr,posts_tr,hate_tr,url_tr
447,pleroma.doingmyp.art,49917.0,2930.0,31910.0,3291.0,1.7637269450922195,0.1035262525616564,1.1275219956891982,0.11628564361683333,2.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2532329870680517,0.04660448024874568,0.3192353897251078,0.035562857748569016,1907,995,3,65,0.0,0.0,0.0,0.0,0.0,0,1.122462048309373,2.015328286023317,6.067941885187407,3.782781618824167
448,pleroma.doserver.duckdns.org,35517.0,3564.0,14512.0,8282.0,1.8274762027270388,0.18338049909956264,0.7467325306164454,0.4261603375527426,2.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2785695909441729,0.07977874967841524,0.2978646771288912,0.08013892462052997,15511,548,4,43,0.0,0.0,0.0,0.0,0.0,0,1.122462048309373,1.6475489724420656,5.733318200384288,3.9083155078599354
449,pleroma.dragast.me,5857.0,870.0,3040.0,947.0,1.6568599717114567,0.2461103253182461,0.8602150537634409,0.2679683078664403,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2756718528995757,0.1096181046676096,0.3616690240452617,0.06831683168316832,7442,2617,4,28,0.0,0.0,0.0,0.0,0.0,0,1.0,1.3830875542684884,4.245666437721012,3.0897253452952804
450,pleroma.dsocialize.net,76681.0,4506.0,49929.0,2571.0,1.6157314734823742,0.09494511051644576,1.0520670909014287,0.05417421720257912,22.0,843.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24346277839819636,0.04468067173771045,0.3211508881350218,0.016087570323858488,6160,1892,5,53,0.0,0.0,0.0,0.0,0.0,0,1.6739293087389882,3.0735333444862234,6.518004080043917,4.0641076021474385
451,pleroma.eglo.ga,96.0,21.0,25.0,34.0,2.4,0.525,0.625,0.85,4.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3375,0.25,0.25,0.1625,9178,34,1,2,0.0,0.0,0.0,0.0,1.0,0,1.2599210498948732,1.3830875542684884,2.1398263878673256,1.661000956165023
452,pleroma.elementality.org,50016.0,1824.0,36450.0,2206.0,1.7136983485232646,0.0624957171246488,1.2489292444749014,0.07558677402775399,3.0,162.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21808401288288906,0.027804426779963,0.3308264236277668,0.019187281573357088,372922,10041,3,19,0.0,0.0,0.0,0.0,1.0,0,1.2009369551760027,2.3348151486780315,6.06994598006572,3.495458408932827
453,pleroma.elinvention.ovh,77154.0,8595.0,47379.0,14711.0,1.1091081593927894,0.1235552872175263,0.6810948348978624,0.21147736584103616,4.0,1100.0,6.0,0.0,4.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18728077741360474,0.052160600310505435,0.2497196825944454,0.05096745443045253,462114,11783,10,77,0.0,0.0,0.0,0.0,1.0,0,1.2599210498948732,3.212911631925732,6.5246878778328625,4.52592806323306
454,pleroma.envs.net,18883.0,1754.0,11563.0,2595.0,1.5031842063365706,0.13962744785862125,0.9205477270917919,0.20659183186052066,72.0,3339.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2431937589555803,0.061972615825505485,0.3025792071326222,0.04732526667728069,471405,27488,8,42,0.0,0.0,0.0,0.0,1.0,0,2.0396489026555056,3.8660672401358838,5.160342160985736,3.4727346326290425
455,pleroma.fedi.bub.org,33687.0,7532.0,17387.0,8282.0,1.2292730988176908,0.274850386804846,0.6344925738057877,0.3022296828814363,3.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19987957962341266,0.12819296453072546,0.20248868778280546,0.09029703692891547,209,6,3,0,0.0,0.0,0.0,0.0,0.0,0,1.2009369551760027,1.2599210498948732,5.682992149273133,4.427430153586011
456,pleroma.fiddlebike.us,71.0,0.0,5.0,0.0,1.775,0.0,0.125,0.0,1.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2875,0.0,0.0625,0.0,71,101,0,3,0.0,0.0,0.0,0.0,0.0,0,1.0,1.9674543554115294,2.034899935972984,0.0
457,pleroma.foucry.net,9151.0,2411.0,7389.0,3308.0,0.9317788412585276,0.2454943488443132,0.7524439918533605,0.3368635437881874,5.0,11220.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19896140922512984,0.1080847164239894,0.2835250992770594,0.08461460136442317,429379,21281,9,16,0.0,0.0,0.0,0.0,0.0,0,1.3076604860118306,4.731499619334899,4.5734586749780295,3.6618414392401055
458,pleroma.foxden.party,1843.0,656.0,604.0,2013.0,1.8466933867735469,0.6573146292585171,0.6058174523570712,2.019057171514544,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2955911823647295,0.2795591182364729,0.2284569138276553,0.2269539078156313,4519,785,1,17,0.0,0.0,0.0,0.0,1.0,0,1.0,1.2599210498948732,3.5015007405610317,2.947704695443087
459,pleroma.foxfam.club,1226.0,273.0,695.0,267.0,0.8615600843288826,0.19184820801124386,0.4887482419127989,0.1877637130801688,1.0,288.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13808854532677442,0.0825720309205903,0.1669009135628953,0.05481377371749825,2630,3019,5,0,0.0,0.0,0.0,0.0,1.0,0,1.0,2.5697965868506505,3.2715112019242794,2.5469892258736295
460,pleroma.foxthesystem.space,3017.0,394.0,854.0,662.0,1.973185088293002,0.2576847612818836,0.5589005235602095,0.43324607329842935,1.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30183126226291696,0.11118378024852844,0.2171353826030085,0.10725964682799216,429933,12912,2,7,0.0,0.0,0.0,0.0,0.0,0,1.0,1.8717366429032487,3.8012743781928604,2.7075887668154732
461,pleroma.freemaker.it,48.0,10.0,27.0,5.0,1.2,0.25,0.675,0.125,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.125,0.3,0.0625,3263,309,0,1,0.0,0.0,0.0,0.0,0.0,0,1.2009369551760027,1.3830875542684884,1.906368585993873,1.4677992676220695
462,pleroma.freespeech.host,26549.0,1824.0,17128.0,1729.0,1.5133671549905945,0.1039730946816394,0.9763994983468248,0.0985634477254589,108.0,13033.0,9.0,2.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2329989169469304,0.04739782249330217,0.3207832183777005,0.02362765775523001,446216,28026,8,60,0.0,0.0,0.0,0.0,1.0,1,2.1822472719434427,4.85110564457273,5.461870026764163,3.495458408932827
463,pleroma.funkymonkey.org,275.0,29.0,192.0,50.0,1.729559748427673,0.18238993710691825,1.2151898734177216,0.3164556962025317,5.0,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29874213836477986,0.08490566037735849,0.3238993710691824,0.08490566037735849,373431,575,2,11,0.0,0.0,0.0,0.0,1.0,0,1.3076604860118306,2.1090187721162255,2.550089652199886,1.7528025632357591
464,pleroma.fuwafuwa.moe,2879.0,744.0,1647.0,698.0,0.6942367976850735,0.17940680009645527,0.3972503617945008,0.16835504100337675,254.0,948.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10778876296117676,0.07812876778394019,0.12370388232457198,0.04244031830238727,479,347,10,17,0.0,0.0,0.0,0.0,0.0,0,2.5165503236301308,3.1342578545296873,3.771727232644066,3.0102009554458293
465,pleroma.g2887349.com,9894.0,5655.0,183.0,9010.0,1.2315160567587753,0.7038834951456311,0.02278102825843396,1.12162330387153,2.0,102.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3071944236992781,0.3018421707742096,0.00952203136669156,0.18135424446104054,18242,132,1,1,0.0,0.0,0.0,0.0,1.0,0,1.122462048309373,2.161557014828723,4.633352239670376,4.2209036129812745
466,pleroma.galaxy.cat,1887.0,161.0,1130.0,259.0,1.365412445730825,0.11649782923299565,0.8182476466328747,0.1875452570601014,1.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2463820549927641,0.05209840810419682,0.2767727930535456,0.03690303907380608,420947,15944,2,7,0.0,0.0,0.0,0.0,0.0,0,1.0,1.721190305691782,3.515296674882954,2.3324068738997483
467,pleroma.gaos.org,69114.0,8957.0,29902.0,26456.0,1.7881555457814804,0.23174044656024426,0.7736610608020699,0.6845019404915912,47.0,345.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2780393780238545,0.10391710434400143,0.2829034177640941,0.10840599208299914,487398,11772,11,30,0.0,0.0,0.0,0.0,1.0,0,1.8996910486020337,2.648316273313982,6.4061092093862015,4.5571546024814875
468,pleroma.gbenjamin.fr,2658.0,1292.0,1149.0,1373.0,1.231696014828545,0.5987025023169601,0.5326842837273992,0.636532220676866,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2395736793327155,0.24976830398517144,0.1962465245597776,0.12395736793327156,9243,4058,4,17,0.0,0.0,0.0,0.0,0.0,0,1.122462048309373,1.0,3.7218525434550873,3.3002265382047016
469,pleroma.gdgd.jp.net,3284.0,4843.0,7264.0,2891.0,0.09268457891171822,0.13668435312711674,0.2050182043972792,0.08159521323135108,59.0,568.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023495710092571686,0.06355836531948521,0.09079363287423796,0.027080040641228268,554692,24984,6,73,0.0,0.0,0.0,0.0,1.0,0,1.9730677676839334,2.877783087525136,3.85538001152759,4.113256046958735
470,pleroma.gegeweb.eu,61168.0,14145.0,42262.0,23162.0,1.0502566920210847,0.24287014302639034,0.7256524725274726,0.3976991758241758,3.0,2419.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20728524578904892,0.103921635960921,0.2855548496763449,0.0904774986693223,557350,25659,28,78,0.0,0.0,0.0,0.0,0.0,0,1.2009369551760027,3.6638637198949353,6.277027723398198,4.917758057541183
471,pleroma.getimiskon.xyz,675.0,51.0,439.0,72.0,1.355421686746988,0.10240963855421686,0.8832997987927566,0.1448692152917505,4.0,152.0,8.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23393574297188754,0.046184738955823285,0.3002008032128514,0.03112449799196787,42673,27962,2,0,0.0,0.0,0.0,0.0,1.0,0,1.2599210498948732,2.3101522238683514,2.9617652193647284,1.9257283736981676
472,pleroma.glueoh.com,15460.0,9005.0,27157.0,8614.0,0.09789704979071814,0.057022181977064476,0.17196681864235056,0.054546605876393116,1.0,11086.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02096301315214569,0.02730479163632449,0.0796410863659678,0.019785209060226315,6393,9170,13,14,0.0,0.0,0.0,0.0,1.0,0,1.0,4.722034390451093,4.991161028242621,4.561215794553488
473,pleroma.gnusocial.club,55292.0,3269.0,49044.0,3880.0,1.5847520779593007,0.09369446832903412,1.4057152684227119,0.11120983691134742,19.0,2706.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24411006018916595,0.04044138721696761,0.30917168243049586,0.026239610203496702,20251,5111,6,41,0.0,0.0,0.0,0.0,0.0,1,1.6335243030704945,3.7329711372623944,6.172252959026965,3.8524394375396263
474,pleroma.guizzyordi.info,15493.0,773.0,13355.0,671.0,1.4495696107784433,0.07232410179640719,1.2496491063909425,0.06278656311406383,1.0,15453.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22941616766467066,0.034197230538922166,0.3434225299401197,0.01824476047904192,489,208,6,15,0.0,0.0,0.0,0.0,0.0,1,1.0,4.990784306375319,4.992935090494434,3.0294462329969556
475,pleroma.hatawaku.xyz,51.0,65.0,28.0,65.0,0.2562814070351759,0.32663316582914576,0.1407035175879397,0.32663316582914576,3.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07035175879396985,0.13819095477386933,0.07035175879396985,0.10050251256281408,1,2,1,2,0.0,0.0,0.0,0.0,0.0,0,1.2009369551760027,1.6335243030704945,1.9257283736981676,2.0051747451504216
476,pleroma.hidamari.blue,63.0,11.0,37.0,29.0,1.6153846153846154,0.28205128205128205,0.9736842105263158,0.7631578947368421,1.0,356.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20512820512820512,0.1282051282051282,0.1153846153846154,0.1282051282051282,501,580,1,2,0.0,0.0,0.0,0.0,0.0,0,1.0,2.6622060516610566,1.994757430841252,1.4913014754131089
477,pleroma.homelab.lt,4863.0,444.0,2464.0,736.0,1.461677186654644,0.13345356176735798,0.740829825616356,0.2212868310282622,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23534715960324615,0.05906221821460776,0.2855425308085362,0.05320108205590622,2579,1065,2,74,0.0,0.0,0.0,0.0,0.0,0,1.0,1.414213562373095,4.116082253986924,2.762043378705902
478,pleroma.hrstva.org,13319.0,839.0,10827.0,1367.0,1.1258664412510566,0.07092138630600169,0.915292924169414,0.1155634457688731,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21500422654268808,0.0345731191885038,0.29573119188503805,0.050887573964497036,1494,894,3,13,0.0,0.0,0.0,0.0,0.0,0,1.2599210498948732,1.2599210498948732,4.868687909535119,3.0710978936340765
479,pleroma.huttiesroow.nl,3467.0,342.0,1738.0,591.0,1.9948216340621403,0.19677790563866512,1.0005757052389177,0.34024179620034545,9.0,7365.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2756041426927503,0.09464902186421174,0.3141542002301496,0.07710011507479862,384896,11767,2,22,0.0,0.0,0.0,0.0,0.0,0,1.4422495703074083,4.41091604635351,3.890382535411389,2.644464153128355
480,pleroma.in.th,2630.0,2058.0,1783.0,722.0,0.4413492196677295,0.3453599597247861,0.29926149714669353,0.12118160456529035,51.0,4109.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07593555965766068,0.1698271522067461,0.12795771102533982,0.031213290820607486,16469,11979,5,13,0.0,0.0,0.0,0.0,0.0,0,1.9257283736981676,4.00211309272466,3.715289196857478,3.5664890508488845
481,pleroma.inferencium.net,1773.0,115.0,1351.0,270.0,1.1300191204588907,0.07329509241555131,0.8616071428571429,0.17219387755102042,2.0,441.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20809432759719568,0.034416826003824084,0.3049713193116635,0.028680688336520075,42823,28001,3,2,0.0,0.0,0.0,0.0,1.0,0,1.122462048309373,2.7589241763811203,3.4789761857787824,2.2052084099001346
482,pleroma.interhacker.space,49692.0,7828.0,39077.0,11139.0,1.1462446945930984,0.1805683705480716,0.901409425388111,0.25694908998639016,13.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21249307990404132,0.0799155748293043,0.2868841114596789,0.05781740173463739,482225,11740,4,75,0.0,0.0,0.0,0.0,1.0,0,1.5334062370163875,1.892894046431534,6.06337477652205,4.4559653270825
483,pleroma.io,46244.0,21801.0,38071.0,38814.0,0.2544836201346049,0.11997226456523055,0.2095082436329217,0.21359704153734402,53.0,13293.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04589829239972045,0.05714104899376503,0.08879741576187149,0.05524524397827391,482279,36709,44,81,0.0,0.0,0.0,0.0,0.0,0,1.9381139683261848,4.867102593190523,5.99113674232573,5.285418767708893
484,pleroma.itzzen.net,2870.0,210.0,1814.0,172.0,1.13618368962787,0.0831353919239905,0.7184158415841584,0.06811881188118812,2.0,82.0,10.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2088281868566904,0.0384006334125099,0.27157561361836896,0.01623119556611243,98085,28144,3,1,0.0,0.0,0.0,0.0,1.0,0,1.122462048309373,2.084341979083234,3.769759544498266,2.438015986978578
485,pleroma.jezra.net,21160.0,1868.0,8412.0,4657.0,1.9656293543892245,0.17352531351602415,0.7814938684503902,0.4326458565589,1.0,1533.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.286065954482118,0.07928471899674873,0.24941941477008825,0.09619136089177892,482285,12794,4,136,0.0,0.0,0.0,0.0,0.0,0,1.0,3.3956560412081527,5.259195040932021,3.5093725815271957
486,pleroma.jforseth.tech,32163.0,2093.0,20809.0,3033.0,1.7651610778771747,0.11486746062235882,1.142096597145993,0.1664654226125137,4.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2609626255419571,0.049914933318698215,0.3393337357993524,0.04305471708468251,33810,24490,0,34,0.0,0.0,0.0,0.0,0.0,0,1.2599210498948732,1.4422495703074083,5.63931159491264,3.576527247697769
487,pleroma.karjalazet.se,9447.0,1495.0,4926.0,2347.0,1.7533407572383073,0.2774684484038604,0.9144236124002229,0.4356784852422497,8.0,790.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2627134372680029,0.1073682256867112,0.2609502598366741,0.06857832219747588,19745,7474,5,1,0.0,0.0,0.0,0.0,0.0,0,1.414213562373095,3.0404498787805205,4.597788459870187,3.3814803296618563
488,pleroma.kemonine.info,1231.0,82.0,463.0,137.0,1.6283068783068784,0.10846560846560846,0.6132450331125828,0.1814569536423841,5.0,8609.0,4.0,0.0,31.0,54.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2698412698412698,0.048280423280423285,0.24933862433862436,0.054894179894179884,419822,2738,4,7,0.0,0.0,0.0,0.0,0.0,0,1.3076604860118306,4.52715590949767,3.2737311351495015,2.084341979083234
489,pleroma.kitsunemimi.club,88797.0,3608.0,69957.0,3907.0,1.719672321636068,0.06987373150515144,1.3548368354798102,0.07566573060908299,1.0,406.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25135564334960103,0.03301959872956852,0.3238825625532574,0.02536021380432257,4563,4787,25,22,0.0,0.0,0.0,0.0,1.0,0,1.0,2.7211616325610177,6.6793322775668456,3.916316251420219
490,pleroma.kloenk.dev,2718.0,223.0,1257.0,547.0,1.4715755278830536,0.12073632918245805,0.6809317443120261,0.2963163596966414,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2606930157011369,0.057119653492149425,0.27233351380617216,0.07931781266919329,1198,411,3,15,0.0,0.0,0.0,0.0,0.0,0,1.0,1.5334062370163875,3.7357250856658113,2.462544820811788
491,pleroma.labrat.space,2868.0,225.0,1619.0,254.0,1.7163375224416515,0.13464991023339318,0.9694610778443112,0.15209580838323353,3.0,802.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2609216038300419,0.06134051466187911,0.31597845601436264,0.03680430879712747,420496,12013,2,40,0.0,0.0,0.0,0.0,0.0,0,1.2009369551760027,3.048098950313546,3.7693215822917123,2.46621207433047
492,pleroma.lclsea.icu,110969.0,13099.0,65075.0,27221.0,0.8541070164095933,0.10082047966503496,0.5008735943597361,0.20951640587116985,3.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13326637110926387,0.04586912348757735,0.2004633478033312,0.044202764693205256,38431,25859,4,54,0.0,0.0,0.0,0.0,0.0,0,1.2009369551760027,1.7998921637913432,6.932133940114765,4.855191420189937
493,pleroma.lepouete.fr,2389.0,371.0,1646.0,936.0,1.0805065581184985,0.16779737675260065,0.7447963800904978,0.4235294117647059,3.0,756.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21867933061962916,0.07281772953414745,0.2933061962912709,0.08977838082315694,7863,406,3,12,0.0,0.0,0.0,0.0,0.0,0,1.2009369551760027,3.0182390421613374,3.6562511915340634,2.680581308345858
494,pleroma.les-requin.net,2889.0,3407.0,5688.0,2491.0,0.0732337955334736,0.08636467337575097,0.14418981950922732,0.06314642060433989,7.0,426.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019138634692894625,0.04196557580673781,0.0698370047402976,0.024880225100763008,3945,4622,5,0,0.0,0.0,0.0,0.0,1.0,0,1.3830875542684884,2.743057637681188,3.773907549950078,3.879079576506124
495,pleroma.lesateliersphv.net,18781.0,6778.0,9406.0,19002.0,1.4225874867444326,0.5134070595364338,0.7125217786531324,1.4394364063328535,2.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2501514921981518,0.16705802151189214,0.2901833055597637,0.14721254355400698,5966,308,3,46,0.0,0.0,0.0,0.0,0.0,0,1.122462048309373,1.994757430841252,5.155685913797504,4.350277162962924
496,pleroma.libretux.com,11326.0,1989.0,6793.0,3067.0,1.42698752677334,0.2505984628953005,0.8559727822580645,0.38646673387096775,74.0,13830.0,5.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23371550963840246,0.10854227037923647,0.2832304397127378,0.07943807483935995,428542,18767,22,36,0.0,0.0,0.0,0.0,1.0,0,2.0489842492826553,4.899333803691717,4.738920534556025,3.54627543616537
497,pleroma.logoss.eu,7644.0,2664.0,3402.0,3687.0,1.3560404470463012,0.4725918041511442,0.6036195883605394,0.6541873669268985,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2631718999467802,0.2117260954408373,0.220773461060848,0.155401809473124,6603,512,4,0,0.0,0.0,0.0,0.0,0.0,0,1.0,1.122462048309373,4.438335346690093,3.7232514737602154
498,pleroma.lokean.org,50044.0,3831.0,19547.0,10051.0,1.8627954587753583,0.14260189838079285,0.7276280524121501,0.3741438356164384,5.0,218.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2668155592778708,0.06264656616415411,0.2760841243253304,0.046454494695700725,52023,11249,6,22,0.0,0.0,0.0,0.0,1.0,0,1.3076604860118306,2.4532553179003713,6.070512195065937,3.9556575980549638
499,pleroma.lord.re,76091.0,10131.0,55147.0,15133.0,1.1637022649762183,0.1549390551638705,0.8434068455020952,0.23144098124980886,1.0,6155.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2151880343187484,0.06593818343095723,0.3137397341979293,0.054827412176732385,483856,11798,23,81,0.0,0.0,0.0,0.0,1.0,0,1.0,4.280928847261659,6.509618670659475,4.651668092505537
500,pleroma.lundgrensjostrom.com,48989.0,4586.0,17755.0,9133.0,2.234491881043605,0.2091771574530195,0.8098800346667883,0.41659444419103225,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3078133552271483,0.09117861704068599,0.305373107097245,0.07521437693851488,557854,5873,3,95,0.0,0.0,0.0,0.0,1.0,0,1.0,1.3480061545972777,6.048993192203737,4.076045360191611
501,pleroma.maciej.website,5176.0,579.0,2161.0,1300.0,1.855197132616488,0.2075268817204301,0.7748296880602367,0.4661168877733955,4.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2732974910394265,0.09032258064516127,0.2661290322580645,0.06451612903225806,11125,2105,3,12,0.0,0.0,0.0,0.0,0.0,0,1.2599210498948732,2.1398263878673256,4.15909695547199,2.8869976295277153
502,pleroma.marud.fr,4187.0,1153.0,3049.0,1673.0,0.9544107590608616,0.26282197401413265,0.6951664386684907,0.3814409484724122,6.0,1429.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1951219512195122,0.110211989970367,0.27638477319352633,0.09402780943697288,470423,2234,13,12,0.0,0.0,0.0,0.0,0.0,0,1.3480061545972777,3.356129458127395,4.01467592336846,3.2382090675372046
503,pleroma.mass-trespass.uk,22199.0,8139.0,1009.0,16221.0,2.3471135546627195,0.8605413406639881,0.1066934545839061,1.7152373902929048,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3642419116092197,0.4284203848593783,0.04620427151617678,0.42979488263903576,7177,3319,1,8,0.0,0.0,0.0,0.0,0.0,0,1.0,1.2599210498948732,5.301379591489081,4.484993742130572
504,pleroma.math.moe,154.0,17.0,50.0,131.0,2.40625,0.265625,0.7936507936507936,2.0793650793650795,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3515625,0.1328125,0.2109375,0.1796875,3,2,0,1,0.0,0.0,0.0,0.0,1.0,0,1.122462048309373,1.2599210498948732,2.3151907936421487,1.6035216215125492
505,pleroma.memiks.fr,38083.0,8814.0,23698.0,14347.0,1.1068387246781175,0.25616880285988314,0.6887752136255304,0.4169912224611986,2.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2143749818350917,0.10540006394047724,0.273984944923998,0.09393437381928096,9404,858,9,23,0.0,0.0,0.0,0.0,0.0,0,1.122462048309373,1.892894046431534,5.800363247974992,4.544947187122994
506,pleroma.microkod.xyz,11807.0,1954.0,4440.0,2747.0,1.6455749128919859,0.2723344947735192,0.6189015890716476,0.3829105101756342,3.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2531010452961672,0.11240418118466901,0.25365853658536586,0.07428571428571429,468609,2969,4,0,0.0,0.0,0.0,0.0,1.0,0,1.2009369551760027,1.4677992676220695,4.771884542453597,3.535797843200381
507,pleroma.miguelcr.me,39135.0,3612.0,50689.0,3264.0,0.8789444132509826,0.08112296462661428,1.1384646482795795,0.07330877728865333,1.0,282.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1542279618192027,0.03622683885457608,0.2312970241437395,0.02412128017967434,452068,5935,8,19,0.0,0.0,0.0,0.0,1.0,0,1.0,2.5607952253488975,5.8267657178152055,3.9170395530438245
508,pleroma.minecloud.ro,335.0,53.0,179.0,45.0,1.509009009009009,0.23873873873873874,0.8099547511312217,0.20361990950226244,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2072072072072072,0.1126126126126126,0.25900900900900903,0.08783783783783784,591,182,1,0,0.0,0.0,0.0,0.0,1.0,0,1.2599210498948732,1.414213562373095,2.63536516597464,1.9381139683261848
